Versuchsteilnehmer 1: LHJG
Versuchsteilnehmer 2: Arne Bolsenkötter
Versuch: Supraleitung
Startzeit: 18.09.2025 12:37:30
Stoppzeit: 18.09.2025 12:44:38
Probennummer: 
Gatespannung: 
Sweeprate: 
Strom: 
Magnetfeld: 
Temperatur: 
Bemerkung: 
Kommentar: 

Zeit/s          	U_AB (V)          	U_p (V)          	U_Probe (V)          	U_Spule (V)
0,000000000000	0,011579634000	0,549592580000	0,000076830000	0,000004410000
1,000000000000	0,011579743000	0,549554420000	0,000077134000	0,000004254000
2,000000000000	0,011579439000	0,549547480000	0,000076454000	0,000004389000
3,000000000000	0,011580491000	0,549488300000	0,000076653000	0,000004234000
4,000000000000	0,011581607000	0,549422380000	0,000076464000	0,000004524000
5,000000000000	0,011581651000	0,549370130000	0,000076726000	0,000005198000
6,000000000000	0,011581315000	0,549277890000	0,000076516000	0,000004970000
7,000000000000	0,011582583000	0,549229930000	0,000077249000	0,000005489000
8,000000000000	0,011583114000	0,549177070000	0,000076810000	0,000005883000
9,000000000000	0,011584383000	0,549127280000	0,000076904000	0,000006402000
10,000000000000	0,011584047000	0,549094830000	0,000076935000	0,000006890000
11,000000000000	0,011583483000	0,549148910000	0,000076506000	0,000007409000
12,000000000000	0,011583038000	0,549203400000	0,000077145000	0,000007720000
13,000000000000	0,011582822000	0,549261770000	0,000077061000	0,000008135000
14,000000000000	0,011583320000	0,549250340000	0,000077354000	0,000008519000
15,000000000000	0,011583201000	0,549330130000	0,000077804000	0,000008924000
16,000000000000	0,011582561000	0,549368910000	0,000078254000	0,000009619000
17,000000000000	0,011581260000	0,549401360000	0,000079542000	0,000009629000
18,000000000000	0,011581878000	0,549448090000	0,000086692000	0,000010044000
19,000000000000	0,011580610000	0,549491150000	0,000107640000	0,000010397000
20,000000000000	0,011580957000	0,549542790000	0,000135519000	0,000010739000
21,000000000000	0,011579764000	0,549593600000	0,000154991000	0,000010999000
22,000000000000	0,011580144000	0,549668090000	0,000165480000	0,000011611000
23,000000000000	0,011578474000	0,549794830000	0,000168715000	0,000012047000
24,000000000000	0,011577921000	0,549945030000	0,000169992000	0,000012555000
25,000000000000	0,011575146000	0,550161560000	0,000171102000	0,000012732000
26,000000000000	0,011574604000	0,550385230000	0,000170558000	0,000013230000
27,000000000000	0,011571449000	0,550690950000	0,000170893000	0,000013717000
28,000000000000	0,011570018000	0,550972990000	0,000170746000	0,000013966000
29,000000000000	0,011568002000	0,551300540000	0,000170757000	0,000014464000
30,000000000000	0,011565432000	0,551590330000	0,000170725000	0,000014838000
31,000000000000	0,011562592000	0,551912370000	0,000170558000	0,000015129000
32,000000000000	0,011559925000	0,552295640000	0,000170882000	0,000015461000
33,000000000000	0,011556424000	0,552674820000	0,000171186000	0,000016083000
34,000000000000	0,011551643000	0,553134820000	0,000171175000	0,000016592000
35,000000000000	0,011548943000	0,553509310000	0,000170819000	0,000016778000
36,000000000000	0,011546764000	0,553796860000	0,000170495000	0,000017442000
37,000000000000	0,011543490000	0,554071960000	0,000171207000	0,000017723000
38,000000000000	0,011540791000	0,554467470000	0,000170736000	0,000018065000
39,000000000000	0,011536574000	0,554909720000	0,000171259000	0,000018625000
40,000000000000	0,011532616000	0,555557270000	0,000170620000	0,000018906000
41,000000000000	0,011527434000	0,556223210000	0,000171081000	0,000019414000
42,000000000000	0,011521428000	0,556938930000	0,000172149000	0,000019829000
43,000000000000	0,011515855000	0,557681780000	0,000170589000	0,000020120000
44,000000000000	0,011509969000	0,558258520000	0,000171280000	0,000020607000
45,000000000000	0,011505632000	0,558731170000	0,000170997000	0,000020950000
46,000000000000	0,011502694000	0,558957090000	0,000171071000	0,000021271000
47,000000000000	0,011501534000	0,559105250000	0,000171081000	0,000020991000
48,000000000000	0,011499594000	0,559261980000	0,000170976000	0,000020483000
49,000000000000	0,011499344000	0,559334840000	0,000171468000	0,000020317000
50,000000000000	0,011497773000	0,559415860000	0,000171374000	0,000019580000
51,001000000000	0,011497480000	0,559414030000	0,000170715000	0,000019435000
52,000000000000	0,011497339000	0,559369740000	0,000171207000	0,000019030000
53,000000000000	0,011498358000	0,559214030000	0,000170945000	0,000018553000
54,000000000000	0,011499453000	0,559065450000	0,000170893000	0,000018158000
55,000000000000	0,011500927000	0,558799330000	0,000170610000	0,000017868000
56,000000000000	0,011501177000	0,558625660000	0,000171238000	0,000017484000
57,000000000000	0,011502889000	0,558404840000	0,000171092000	0,000016944000
58,000000000000	0,011505968000	0,558157900000	0,000171133000	0,000016529000
59,001000000000	0,011506846000	0,557950150000	0,000170966000	0,000016031000
60,000000000000	0,011508115000	0,557881580000	0,000171102000	0,000015595000
61,000000000000	0,011507226000	0,557987700000	0,000171416000	0,000015305000
62,000000000000	0,011507540000	0,558044440000	0,000171406000	0,000014828000
63,000000000000	0,011505795000	0,558184440000	0,000171479000	0,000014392000
64,000000000000	0,011505817000	0,558328310000	0,000170757000	0,000013946000
65,000000000000	0,011503410000	0,558495250000	0,000171646000	0,000013666000
66,000000000000	0,011503312000	0,558674430000	0,000170997000	0,000013126000
67,000000000000	0,011501469000	0,558846680000	0,000170798000	0,000012825000
68,000000000000	0,011500071000	0,558997390000	0,000171563000	0,000012234000
69,000000000000	0,011498943000	0,559230560000	0,000171301000	0,000011891000
70,000000000000	0,011497003000	0,559380960000	0,000171050000	0,000011912000
71,000000000000	0,011495669000	0,559527290000	0,000171270000	0,000010874000
72,000000000000	0,011494802000	0,559655860000	0,000171123000	0,000010926000
73,000000000000	0,011493794000	0,559723410000	0,000170882000	0,000010501000
74,000000000000	0,011493783000	0,559778310000	0,000170704000	0,000010335000
75,000000000000	0,011491864000	0,559857490000	0,000162183000	0,000009712000
76,000000000000	0,011492363000	0,559848920000	0,000127028000	0,000009183000
77,000000000000	0,011492851000	0,559741980000	0,000100616000	0,000008799000
78,000000000000	0,011494162000	0,559491780000	0,000082965000	0,000008436000
79,000000000000	0,011496862000	0,559198720000	0,000079333000	0,000008031000
80,000000000000	0,011498878000	0,558932600000	0,000078212000	0,000007689000
81,000000000000	0,011500624000	0,558708720000	0,000077867000	0,000007128000
82,000000000000	0,011502141000	0,558487700000	0,000077270000	0,000006817000
83,000000000000	0,011504971000	0,558288720000	0,000077406000	0,000006485000
84,000000000000	0,011504830000	0,558173210000	0,000077166000	0,000006029000
85,000000000000	0,011506055000	0,558020150000	0,000077008000	0,000005738000
86,000000000000	0,011506023000	0,557882190000	0,000076705000	0,000005219000
87,000000000000	0,011507866000	0,557767910000	0,000077375000	0,000005479000
88,001000000000	0,011509405000	0,557696480000	0,000076590000	0,000005914000
89,000000000000	0,011510652000	0,557665660000	0,000076736000	0,000006610000
90,000000000000	0,011509817000	0,557606480000	0,000076820000	0,000006630000
91,000000000000	0,011511237000	0,557543210000	0,000077249000	0,000007419000
92,000000000000	0,011511974000	0,557505050000	0,000078191000	0,000007606000
93,000000000000	0,011511161000	0,557426680000	0,000078704000	0,000008374000
94,000000000000	0,011512636000	0,557377700000	0,000079720000	0,000008581000
95,000000000000	0,011513037000	0,557324030000	0,000087090000	0,000008892000
96,000000000000	0,011512842000	0,557264440000	0,000104646000	0,000009173000
97,000000000000	0,011513774000	0,557180560000	0,000130012000	0,000009515000
98,000000000000	0,011514815000	0,557090360000	0,000149641000	0,000010158000
99,000000000000	0,011515053000	0,557030760000	0,000163010000	0,000010636000
100,000000000000	0,011514804000	0,556920970000	0,000168077000	0,000011248000
101,000000000000	0,011516809000	0,556835050000	0,000169762000	0,000011165000
102,000000000000	0,011516549000	0,556797290000	0,000170369000	0,000011850000
103,000000000000	0,011517893000	0,556756890000	0,000171406000	0,000012057000
104,000000000000	0,011516712000	0,556763830000	0,000171112000	0,000012462000
105,000000000000	0,011517818000	0,556764230000	0,000170987000	0,000012887000
106,000000000000	0,011517254000	0,556817290000	0,000170757000	0,000013323000
