Versuchsteilnehmer 1: LHJGAB
Versuchsteilnehmer 2: 
Versuch: Supraleitung
Startzeit: 18.09.2025 14:07:28
Stoppzeit: 18.09.2025 14:13:32
Probennummer: 
Gatespannung: 
Sweeprate: 
Strom: 
Magnetfeld: 
Temperatur: 
Bemerkung: 
Kommentar: 

Zeit/s          	U_AB (V)          	U_p (V)          	U_Probe (V)          	U_Spule (V)
0,000000000000	0,045988865000	0,029451457000	0,000074538000	0,000004835000
1,000000000000	0,045991597000	0,029481075000	0,000074297000	0,000004949000
2,000000000000	0,045992887000	0,029483218000	0,000073889000	0,000004960000
3,000000000000	0,045995218000	0,029472114000	0,000073721000	0,000004846000
4,000000000000	0,045991694000	0,029464664000	0,000074349000	0,000005780000
5,000000000000	0,046003143000	0,029446599000	0,000074601000	0,000005167000
6,000000000000	0,045992648000	0,029487810000	0,000074747000	0,000004908000
7,000000000000	0,045991445000	0,029465766000	0,000074381000	0,000005541000
8,000000000000	0,045987727000	0,029443925000	0,000074517000	0,000025712000
9,000000000000	0,045997624000	0,029478278000	0,000074119000	0,000046237000
10,000000000000	0,045989927000	0,029460459000	0,000074098000	0,000066470000
11,000000000000	0,045982057000	0,029477829000	0,000074171000	0,000086455000
12,000000000000	0,045992475000	0,029475910000	0,000074883000	0,000106875000
13,000000000000	0,045994947000	0,029483504000	0,000075637000	0,000118984000
14,000000000000	0,045992117000	0,029477829000	0,000075878000	0,000119690000
15,000000000000	0,045991629000	0,029491648000	0,000076244000	0,000119918000
16,000000000000	0,045992236000	0,029478074000	0,000076150000	0,000120261000
17,000000000000	0,045985970000	0,029478931000	0,000076024000	0,000120551000
18,000000000000	0,045991976000	0,029483565000	0,000076265000	0,000121215000
19,000000000000	0,045986480000	0,029476094000	0,000075909000	0,000121423000
20,000000000000	0,045978978000	0,029469481000	0,000075930000	0,000121703000
21,000000000000	0,045994264000	0,029467766000	0,000076747000	0,000122398000
22,000000000000	0,045988583000	0,029447048000	0,000076181000	0,000122689000
23,000000000000	0,045979346000	0,029499078000	0,000076066000	0,000122876000
24,001000000000	0,045973752000	0,029448436000	0,000076129000	0,000123363000
25,000000000000	0,045970923000	0,029475890000	0,000076454000	0,000123840000
26,000000000000	0,045970001000	0,029498098000	0,000076401000	0,000124048000
27,000000000000	0,045975715000	0,029496730000	0,000076401000	0,000124754000
28,000000000000	0,045970338000	0,029472992000	0,000076045000	0,000124992000
29,000000000000	0,045978046000	0,029480381000	0,000076548000	0,000125314000
30,001000000000	0,045976983000	0,029488280000	0,000076736000	0,000125542000
31,000000000000	0,045969763000	0,029485341000	0,000076673000	0,000125978000
32,001000000000	0,045983607000	0,029460214000	0,000076569000	0,000126528000
33,000000000000	0,045958358000	0,029488607000	0,000076506000	0,000127088000
