Versuchsteilnehmer 1: LHJGAB
Versuchsteilnehmer 2: 
Versuch: Supraleitung
Startzeit: 18.09.2025 13:06:18
Stoppzeit: 18.09.2025 13:12:17
Probennummer: 
Gatespannung: 
Sweeprate: 
Strom: 
Magnetfeld: 
Temperatur: 
Bemerkung: 
Kommentar: 

Zeit/s          	U_AB (V)          	U_p (V)          	U_Probe (V)          	U_Spule (V)
0,000000000000	0,013600464000	0,379777060000	0,000075187000	0,000004866000
1,000000000000	0,013603326000	0,379629510000	0,000075459000	0,000004451000
2,000000000000	0,013606058000	0,379439510000	0,000075103000	0,000004617000
3,000000000000	0,013610178000	0,379328080000	0,000074758000	0,000004358000
4,000000000000	0,013612573000	0,379186450000	0,000075281000	0,000004752000
5,000000000000	0,013611880000	0,379078280000	0,000074988000	0,000004669000
6,000000000000	0,013611988000	0,379052160000	0,000075386000	0,000004337000
7,000000000000	0,013612519000	0,379026850000	0,000074831000	0,000004493000
8,000000000000	0,013616455000	0,378892360000	0,000075135000	0,000004306000
9,000000000000	0,013618959000	0,378810730000	0,000075365000	0,000003984000
10,000000000000	0,013617896000	0,378791550000	0,000074915000	0,000004431000
11,000000000000	0,013614633000	0,378802360000	0,000075145000	0,000004472000
12,000000000000	0,013619078000	0,378826040000	0,000075135000	0,000004742000
13,000000000000	0,013620281000	0,378736450000	0,000075396000	0,000005437000
14,000000000000	0,013618449000	0,378720530000	0,000075103000	0,000005198000
15,000000000000	0,013620390000	0,378743180000	0,000074213000	0,000005593000
16,000000000000	0,013617994000	0,378729100000	0,000074978000	0,000006413000
17,000000000000	0,013615208000	0,378853790000	0,000075030000	0,000006776000
18,000000000000	0,013616108000	0,378957470000	0,000075208000	0,000007077000
19,001000000000	0,013611750000	0,379029510000	0,000075124000	0,000007544000
20,000000000000	0,013612931000	0,379169510000	0,000075354000	0,000008042000
21,000000000000	0,013610351000	0,379215830000	0,000075187000	0,000008239000
22,000000000000	0,013614080000	0,379203790000	0,000075480000	0,000008509000
23,000000000000	0,013613430000	0,379130320000	0,000075072000	0,000008975000
24,000000000000	0,013617918000	0,378975020000	0,000075061000	0,000009245000
25,001000000000	0,013616433000	0,378842360000	0,000075082000	0,000009629000
26,000000000000	0,013618514000	0,378709100000	0,000075103000	0,000010127000
27,000000000000	0,013620975000	0,378587060000	0,000075386000	0,000010750000
28,000000000000	0,013622601000	0,378475220000	0,000075145000	0,000011030000
29,000000000000	0,013626613000	0,378347260000	0,000075197000	0,000011362000
30,000000000000	0,013626927000	0,378199920000	0,000074789000	0,000011943000
31,001000000000	0,013630364000	0,378094000000	0,000074862000	0,000012202000
32,000000000000	0,013632817000	0,378038080000	0,000074475000	0,000012545000
33,000000000000	0,013630505000	0,378074810000	0,000075606000	0,000012898000
34,000000000000	0,013630223000	0,378093790000	0,000074695000	0,000013448000
35,000000000000	0,013631253000	0,378088490000	0,000075292000	0,000013634000
36,000000000000	0,013629843000	0,378107060000	0,000075292000	0,000014278000
37,000000000000	0,013628423000	0,378133180000	0,000074915000	0,000014371000
38,000000000000	0,013628011000	0,378157260000	0,000075072000	0,000015066000
39,000000000000	0,013627675000	0,378134610000	0,000075124000	0,000015357000
40,000000000000	0,013627729000	0,378151340000	0,000074862000	0,000015834000
41,000000000000	0,013628629000	0,378159920000	0,000075124000	0,000016291000
42,000000000000	0,013629832000	0,378152570000	0,000074946000	0,000016664000
43,000000000000	0,013628477000	0,378169300000	0,000074904000	0,000017007000
44,000000000000	0,013630396000	0,378126450000	0,000075103000	0,000017308000
45,000000000000	0,013629529000	0,378111140000	0,000074831000	0,000017629000
46,000000000000	0,013629052000	0,378173790000	0,000075281000	0,000017598000
